,DroppingNode,DummyID,DummyType,DummyTimeLeft,DummyDelay,DummyRoute,DummyPr
137,9,d_4_45,Dummy,0,"[0, 0, 0.020744951694404653, 0.19416102930497814, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 13]","[1.0921159752871063e-63, 2.2299268176328385e-62, 2.6232895275315773e-57, 2.5528105937546657e-54, 6.614054110563393e-53, 1.1215119975043436e-48, 9.312400855670957e-46, 8.67561213493948e-44, 5.459695414729167e-40, 2.9483804839158566e-37, 7.073313290349399e-34, 9.916353373616992e-31, 2.2472252439281118e-27, 1.345506734957378e-24, 1.9689459621966176e-22, 3.3922242753976986e-19, 6.139378900060553e-16, 3.0534719135000306e-13, 3.141199240869034e-10, 3.865854258816854e-07, 9.5887759231788e-05, 0.018461538461538467, 0.0]"
138,9,d_5_41,Dummy,0,"[0, 0, 0.03724959624007417, 0.12968072553197119, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 40]","[1.5452027837958986e-63, 3.313367285105246e-62, 3.7268321320655545e-57, 3.6271466612509566e-54, 1.0233488760518067e-52, 1.4359505284539133e-48, 1.3234665290388758e-45, 1.362122715507011e-43, 7.769433746773251e-40, 4.765919431205316e-37, 1.142379925664617e-33, 1.5929171432265195e-30, 2.8681904276231593e-27, 1.7119092542511442e-24, 3.0194897921818537e-22, 4.909427955754628e-19, 7.749375734033977e-16, 4.219203343464826e-13, 3.8022488544823977e-10, 4.4203652128754803e-07, 0.00011206071381579903, 0.009090909090909092, 0.0]"
139,8,d_5_42,Dummy,0,"[0, 0, 0.10617373226123293, 0.17571233286086518, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 87]","[2.07147662773325e-64, 4.3625630434291306e-63, 4.996308410943178e-58, 4.862676526932058e-55, 1.3486432668921365e-53, 1.8473955152483306e-49, 1.774290582905072e-46, 1.795177012719663e-44, 1.04160797956778e-40, 6.281539319435613e-38, 1.5059280940389638e-34, 2.1003019549001646e-31, 3.6901977062937982e-28, 2.202606329155937e-25, 3.991099227575695e-23, 6.50649684435085e-20, 9.975404334066187e-17, 5.6377108540871213e-14, 5.1592780555907734e-11, 6.15242704661988e-08, 1.6519479784534458e-05, 0.004911600378787879, 0.0]"
140,8,d_5_43,Dummy,0,"[0, 0, 0.08171675318337802, 0.06951404014308413, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 41]","[9.994381505478307e-65, 2.1295613068383388e-63, 2.4106174215851005e-58, 2.3461437362325176e-55, 6.587582471397045e-54, 8.82786853048828e-50, 8.560602011324552e-47, 8.768970337125146e-45, 5.025560762163077e-41, 3.068507611795622e-38, 7.357279267498587e-35, 1.0262684692301071e-31, 1.7633915462967106e-28, 1.0525388860072773e-25, 1.9535180691937318e-23, 3.190618436778224e-20, 4.767190786609675e-17, 2.7801892137680527e-14, 2.570744262736871e-11, 2.9917053545366844e-08, 8.666764915448701e-06, 0.0026120027213422103, 0.0]"
141,9,d_6_54,Dummy,0,"[0, 0, 0.007718915452219042, 0.007547421679902622, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 60]","[3.2665472119869287e-66, 5.766862086425526e-65, 7.883761131370516e-60, 7.67314731768658e-57, 1.82796034257318e-55, 1.1674315068904635e-51, 2.799950608715124e-48, 2.4352715707780985e-46, 1.643832156251595e-42, 8.525447601356531e-40, 2.053905972890505e-36, 2.8827689793767342e-33, 2.3439135943291457e-30, 1.4044538393554016e-27, 5.874651776894894e-25, 1.02806082315556e-21, 6.709762586544655e-19, 1.0715431803205012e-15, 1.265730971972983e-12, 1.5269951562039058e-09, 7.540301453271174e-07, 0.0002607627555148787, 0.0]"
142,8,d_4_47,Dummy,0,"[0, 0, 0.2619279625631088, 0.35616314943313404, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 78]","[1.3039546795884207e-66, 2.665900719770635e-65, 3.13877023786215e-60, 3.054661673999797e-57, 8.160066325151058e-56, 8.003443325603742e-52, 1.11446491829434e-48, 1.0782277980354524e-46, 6.538132434195982e-43, 3.7179733762422594e-40, 8.938489416907027e-37, 1.253948774660081e-33, 1.603975167240251e-30, 9.604223642423319e-28, 2.5224264723755806e-25, 4.380114155865552e-22, 4.396213117834106e-19, 4.2583730587371983e-16, 4.785549440555596e-13, 5.530192803017888e-10, 2.5807479245051035e-07, 0.000139358526327595, 0.004285714285714286]"
143,7,d_5_44,Dummy,0,"[0, 0, 0.08249389436937402, 0.8080169744728118, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 93]","[1.4411004356905373e-66, 2.7151257846551117e-65, 3.4764757278045865e-60, 3.3835275242932085e-57, 8.43509147610447e-56, 9.647185779086535e-52, 1.2346016060349458e-48, 1.1230372088526011e-46, 7.24807083748316e-43, 3.931007955371772e-40, 9.43273143417449e-37, 1.317101804395849e-33, 1.927170633399124e-30, 1.1503439841350184e-27, 2.5355531883236907e-25, 4.191135943976903e-22, 5.213293579178101e-19, 3.7838817471045556e-16, 3.7214920254304414e-13, 5.084129696315966e-10, 1.6169294477461854e-07, 5.303909265389804e-05, 0.005108527835800561]"
144,8,d_4_46,Dummy,0,"[0, 0, 0.8489228415249835, 0.02319881751172203, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 22]","[4.7831925570172404e-67, 9.643804333852923e-66, 1.1515885605013917e-60, 1.1207370470313546e-57, 2.958552652094048e-56, 2.749484762158816e-52, 4.088955709341591e-49, 3.9112894316378636e-47, 2.39897006662775e-43, 1.350063536545864e-40, 3.2462002083755233e-37, 4.554184988487154e-34, 5.510371271788918e-31, 3.299501537389553e-28, 9.169284863089715e-26, 1.593062958548895e-22, 1.5108432384395411e-19, 1.5565013438720104e-16, 1.7583546157642679e-13, 2.0587077633405406e-10, 9.714461229283347e-08, 5.274838281868121e-05, 0.010371126004097946]"
145,8,d_5_45,Dummy,0,"[0, 0, 0.11016608499368372, 0.3647386819695496, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 19]","[6.048580748498956e-67, 1.0905381250763508e-65, 1.459176446225513e-60, 1.4201651913099767e-57, 3.387978890402291e-56, 3.887835080321612e-52, 5.181994498419582e-49, 4.510711433903835e-47, 3.0422473694712977e-43, 1.5789007159592406e-40, 3.788683865296531e-37, 5.290177495342003e-34, 7.766688951416679e-31, 4.636062692800986e-28, 1.0184122723349699e-25, 1.6833818750188218e-22, 2.1014411321687592e-19, 1.5198070488370356e-16, 1.4947480366604916e-13, 2.175678136028936e-10, 6.494443897559058e-08, 2.454483916773545e-05, 0.007563970552603445]"
146,7,d_5_46,Dummy,0,"[0, 0, 0.03387403952284227, 0.2837073866777608, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 23]","[4.586975909994339e-67, 8.179035938072633e-66, 1.1065806806994947e-60, 1.0769964438183187e-57, 2.540984167801718e-56, 2.9176409988727604e-52, 3.9298193636567574e-49, 3.383033575427876e-47, 2.307122481642338e-43, 1.1841755369694304e-40, 2.8415128989723985e-37, 3.967633121506502e-34, 5.828562679245884e-31, 3.479172075900806e-28, 7.638092042512273e-26, 1.2625364062641163e-22, 1.5770986713939292e-19, 1.1398552866277767e-16, 1.1210610274953687e-13, 1.657697154096091e-10, 4.8708329231692936e-08, 1.884814496683233e-05, 0.00642035881343698]"
147,7,d_6_55,Dummy,0,"[0, 0, 0.008039659462985493, 0.07668402911104262, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 16]","[4.2871488823383933e-69, 7.465115336015501e-68, 1.034723148585303e-62, 1.007084857606606e-59, 2.371370942203992e-58, 6.714933961713315e-55, 3.6748910746635954e-51, 3.159961812506852e-49, 2.1576084293179373e-45, 1.1072498645243008e-42, 2.66800105439722e-39, 3.745246519044963e-36, 1.348311762533294e-33, 8.079114178459896e-31, 7.638826297157902e-28, 1.3373937182817515e-24, 3.860844909830965e-22, 1.399784001693278e-18, 1.6789633965260127e-15, 2.1235542289114174e-12, 1.1302757591164198e-09, 3.1398464827950264e-07, 0.0002818026073407375]"
148,7,d_5_47,Dummy,0,"[0, 0, 0.012407101713439447, 0.7900194502220816, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 3]","[2.940711558012088e-69, 4.071304725065026e-68, 7.095596659518453e-63, 6.905970402631436e-60, 1.271227692300524e-58, 1.1618327924376614e-54, 2.5199458473739624e-51, 1.6928689826643173e-49, 1.4794700511671962e-45, 5.927702612786878e-43, 1.4237078799828443e-39, 1.9902752413809754e-36, 2.3211784552574448e-33, 1.3856292015035374e-30, 3.8814684839187298e-28, 6.502618112606665e-25, 6.285997037305365e-22, 6.097314700033499e-19, 6.36597902540014e-16, 1.2357578765700697e-12, 3.3306929567274235e-10, 1.1414427614549342e-07, 9.34516286462179e-05]"
149,8,d_5_48,Dummy,0,"[0, 0, 0.04503325995300225, 0.15942513588605933, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 16]","[9.656934430892054e-70, 1.2154184420020002e-68, 2.3301978829804687e-63, 2.2679296433941663e-60, 3.7984836237839377e-59, 3.326951341705905e-55, 8.275568082996633e-52, 5.058566320215314e-50, 4.858658671548046e-46, 1.7714057091598666e-43, 4.255244139621118e-40, 5.949880241983982e-37, 6.647084105437474e-34, 3.968105284527124e-31, 1.1630327463169228e-28, 1.9530130590475604e-25, 1.8009579377067096e-22, 1.8430998976406561e-19, 1.942852857390292e-16, 4.1792228459164943e-13, 1.0432223112430089e-10, 3.897517184438036e-08, 3.7683098298345515e-05]"
150,8,d_5_49,Dummy,0,"[0, 0, 0.07601485408229863, 0.1239395538122237, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 19]","[4.8219746973074755e-70, 6.082739271525024e-69, 1.1635526213637495e-63, 1.1324609628301084e-60, 1.9034366500811078e-59, 1.55334050528485e-55, 4.132303914899662e-52, 2.5350104115855885e-50, 2.4261208685561185e-46, 8.8778742570316e-44, 2.1331255804448493e-40, 2.983516942735292e-37, 3.1035824292553815e-34, 1.8527780848298903e-31, 5.850754959880156e-29, 9.857008800249418e-26, 8.411232957310571e-23, 9.384982684115258e-20, 1.0021870483073598e-16, 2.1137329405997694e-13, 5.565327888265572e-11, 1.9959069565980006e-08, 2.0653616930062724e-05]"
151,9,d_4_48,Dummy,0,"[0, 0, 0.17475928570529473, 0.49533541349900223, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 58]","[2.372088143088112e-71, 4.0922916856663026e-70, 5.717940590940232e-65, 5.564984551805656e-62, 1.2740802919436356e-60, 7.170132637561754e-57, 2.0305198155229936e-53, 1.6899818928553018e-51, 1.1917377737999413e-47, 5.871250103458675e-45, 1.4130443838951993e-41, 1.9829738194507765e-38, 1.4371016220320137e-35, 8.605278574651526e-33, 4.015122506697892e-30, 6.999321480457822e-27, 3.945272751949839e-24, 7.052894309685064e-21, 8.220637331991261e-18, 1.116897377343882e-14, 5.179282152216039e-12, 1.8207558025217434e-09, 1.083342582252505e-06]"
152,8,d_4_49,Dummy,0,"[0, 0, 0.45411762828941515, 0.12063747760571328, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 17]","[7.144234653571635e-72, 1.1318474117084762e-70, 1.7224226741320329e-65, 1.6763573581904276e-62, 3.52836562201724e-61, 1.867514225950212e-57, 6.116666256594657e-54, 4.681478214286518e-52, 3.5901377770213365e-48, 1.62731697294115e-45, 3.916803556943834e-42, 5.496720749920713e-39, 3.74304323223307e-36, 2.241312967156516e-33, 1.1135094635014878e-30, 1.941664835751607e-27, 1.0276039386178243e-24, 1.9615332538978454e-21, 2.2920391293479037e-18, 3.404944022372074e-15, 1.4580682266877805e-12, 4.766223065137762e-10, 2.8653407641718874e-07]"
153,7,d_5_50,Dummy,0,"[0, 0, 0.6539400354589593, 0.14638452072178323, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 20]","[6.455085017438592e-73, 7.527950592653259e-72, 1.5577828304080977e-66, 1.5161656481691562e-63, 2.370706970630511e-62, 1.1997734810393988e-58, 5.532483844280201e-55, 3.1581943090942317e-53, 3.2482512316588514e-49, 1.1065209811680156e-46, 2.661749373020092e-43, 3.728324886027943e-40, 2.397353327474262e-37, 1.431254365235201e-34, 7.427548093199059e-32, 1.2711475490680746e-28, 6.502872899148838e-26, 1.2610013803524873e-22, 1.4249597064154052e-19, 3.038132782475733e-16, 9.01740978287246e-14, 1.955481451044623e-11, 2.3140201260910386e-08]"
154,9,d_6_56,Dummy,0,"[0, 0, 0.9351897869230738, 0.8965670491705593, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 57]","[1.7979262809352608e-73, 1.0210001242772202e-72, 4.339447444353696e-67, 4.22354841387181e-64, 3.247575497752921e-63, 1.3004634088610714e-60, 1.5411924302527313e-55, 4.328161776795735e-54, 9.04895102390547e-50, 1.517423527923189e-47, 3.65673879409837e-44, 5.133669433060405e-41, 2.6122014027227876e-39, 1.5653502667436993e-36, 1.0476133082945488e-32, 1.8346466165158466e-29, 7.489022315160255e-28, 1.925075116683424e-23, 2.3301328372644873e-20, 9.220017883352975e-17, 1.6746656211216132e-14, 1.931657544710448e-12, 3.042092286829587e-09]"
155,7,d_6_57,Dummy,0,"[0, 0, 0.19058201568846508, 0.33981230307687893, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 95]","[1.1558097520298106e-73, 6.751007018156785e-73, 2.7896447856559477e-67, 2.715138266060449e-64, 2.1473518892403335e-63, 9.290940922984453e-61, 9.907665623053274e-56, 2.861854683320436e-54, 5.817182801082087e-50, 1.003347582246777e-47, 2.417901652997044e-44, 3.394475481368714e-41, 1.8663111202759882e-39, 1.1183867877273971e-36, 6.927017077316494e-33, 1.2131036925135023e-29, 5.35124144779798e-28, 1.2729034655597766e-23, 1.5407660190836516e-20, 5.927154353584055e-17, 1.1074931557135032e-14, 1.473610814293968e-12, 2.349851206502696e-09]"
156,9,d_5_51,Dummy,0,"[0, 0, 0.348834060261487, 0.12293376962093659, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 54]","[1.5105807875494484e-74, 1.354967644224969e-73, 3.6455549574830675e-68, 3.548168531115068e-65, 4.268443617696163e-64, 2.1039078179890217e-60, 1.2947301183392305e-56, 5.686388683034112e-55, 7.601719296015419e-51, 1.992356207589665e-48, 4.7929139916281314e-45, 6.713949664006696e-42, 4.2041141415474425e-39, 2.5099756234166384e-36, 1.3385991305383917e-33, 2.2926336677884578e-30, 1.140785328411844e-27, 2.2787747823940024e-24, 2.581652276657599e-21, 7.273791499906914e-18, 1.6424860056409599e-15, 3.7301743899232424e-13, 4.580691504707631e-10]"
157,7,d_6_58,Dummy,0,"[0, 0, 0.19729372490331035, 0.35790600239242315, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 41]","[1.2174943670838244e-75, 2.594263532823151e-75, 2.938526695587396e-69, 2.8600439395367286e-66, 8.252121893584832e-66, 4.5918728872832885e-63, 1.0436433589915443e-57, 1.0997952099188548e-56, 6.1276468354703646e-52, 3.8558731291006295e-50, 9.292045793870733e-47, 1.3045074210482138e-43, 9.225507931407688e-42, 5.528575258932155e-39, 2.6621151596341863e-35, 4.662104588200299e-32, 2.6467375478416717e-30, 4.892285572500276e-26, 5.923370226071829e-23, 6.247391265736748e-19, 4.265544612552092e-17, 9.506858224006036e-15, 1.5807938709421197e-11]"
158,7,d_6_59,Dummy,0,"[0, 0, 0.11960515279976727, 0.18554512713047583, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 55]","[6.16587028472765e-76, 1.321697266170576e-75, 1.4881855069320927e-69, 1.4484387558643408e-66, 4.2042494305604146e-66, 1.8784934538886181e-63, 5.285420517296053e-58, 5.603188058234019e-57, 3.1032814991266222e-52, 1.9644825796582227e-50, 4.73409743295595e-47, 6.64618990378738e-44, 3.774071426484963e-42, 2.2616898786540634e-39, 1.3562975936122937e-35, 2.3752601936630057e-32, 1.0827562695715929e-30, 2.4925874750604048e-26, 3.0181537756720755e-23, 3.164030719484995e-19, 2.1746078147793618e-17, 3.889169273457015e-15, 6.46688401749049e-12]"
159,7,d_5_52,Dummy,0,"[0, 0, 0.057617505185027285, 0.36934412929145094, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 22]","[2.544178605360497e-76, 1.280965951749688e-75, 6.140281606746645e-70, 5.97626835078449e-67, 4.038804438197729e-66, 1.8289268070122457e-62, 2.180756875097656e-58, 5.380665324565117e-57, 1.2803958905650925e-52, 1.8853513258980388e-50, 4.536202079397826e-47, 6.355596074037015e-44, 3.6548037765342815e-41, 2.182090038411833e-38, 1.269817425937171e-35, 2.1792968342254612e-32, 9.922042678136197e-30, 2.177379839276405e-26, 2.4834429092461688e-23, 1.26444839666016e-19, 1.6021312187315567e-17, 3.5906284516754846e-15, 4.586337168566719e-12]"
160,8,d_4_50,Dummy,0,"[0, 0, 0.4555500488283961, 0.26447902012057634, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 33]","[1.4128488037419444e-76, 5.88763311505007e-76, 3.4094650797690996e-70, 3.3183858031153615e-67, 1.851394404002514e-66, 5.978095717865086e-63, 1.2108813344353061e-58, 2.461197975011373e-57, 7.109210456596704e-53, 8.587260589836794e-51, 2.067974881473061e-47, 2.902611917119007e-44, 1.1983933964747793e-41, 7.176316941016987e-39, 5.898951262907464e-36, 1.0305707009800141e-32, 3.3002918233443606e-30, 1.0588397123899189e-26, 1.2575004239468002e-23, 7.173052710779451e-20, 8.492780002074723e-18, 2.4387009798285318e-15, 2.5843111469276155e-12]"
161,9,d_5_53,Dummy,0,"[0, 0, 0.25867720946582606, 0.21364919139010832, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 45]","[2.353453195926515e-78, 8.572864159216216e-78, 5.680071297697066e-72, 5.528356259268239e-69, 2.7051494085948277e-68, 1.1282891129525045e-64, 2.0173160906706578e-60, 3.604039170287253e-59, 1.1844386393338586e-54, 1.2629029014082664e-52, 3.039016273119108e-49, 4.25869612116665e-46, 2.2548605636772133e-43, 1.3463246504993768e-40, 8.52533070904949e-38, 1.465927663349575e-34, 6.126111117000389e-32, 1.4716457841936693e-28, 1.6888264569422361e-25, 1.1827139645596178e-21, 1.103115974127353e-19, 2.5547024378330534e-17, 3.4191404105171166e-14]"
162,9,d_4_51,Dummy,0,"[0, 0, 0.3631157106387384, 0.04472732643026227, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 28]","[1.0822993549434183e-79, 3.303641224634696e-79, 2.611974495535831e-73, 2.5422052409693456e-70, 1.0415115371299717e-69, 2.732180966822233e-66, 9.276568113026643e-62, 1.3853428906663401e-60, 5.4464876478260225e-56, 4.838803730707687e-54, 1.1654559699904027e-50, 1.6359140743099838e-47, 5.477604636702851e-45, 3.280253326777415e-42, 3.327756687598912e-39, 5.816913843156955e-36, 1.511264068780201e-33, 6.0053917115982454e-30, 7.164621339082335e-27, 5.520507664723163e-23, 4.916627600879936e-21, 1.3611332150774607e-18, 1.631340699114562e-15]"
163,9,d_6_60,Dummy,0,"[0, 0, 0.0290450269321818, 0.040589117115371096, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 16]","[1.6554239451859088e-80, 3.0996901943539102e-80, 3.99550738669862e-74, 3.888794616896966e-71, 9.86021794448683e-71, 5.287986994220738e-68, 1.419039285932955e-62, 1.3141184479741882e-61, 8.331747115554696e-57, 4.6073628875282996e-55, 1.1103052434028292e-51, 1.5587582242226996e-48, 1.0625121605035166e-46, 6.367446716449963e-44, 3.1810146076221655e-40, 5.570886388526065e-37, 3.049271494280371e-35, 5.846365172818701e-31, 7.08039387071003e-28, 8.495607962754163e-24, 5.108019664620568e-22, 1.2399044527208357e-19, 2.0940997431704847e-16]"
164,8,d_4_53,Dummy,0,"[0, 0, 0.408339354140167, 0.05956283836516509, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 30]","[1.539160399398924e-80, 4.6136793810762816e-80, 3.714556206585803e-74, 3.6153359808703445e-71, 1.454769823935272e-70, 3.7726314964659246e-67, 1.3192451025098539e-62, 1.935103272593631e-61, 7.745601285582012e-57, 6.759536584172493e-55, 1.6280935054830908e-51, 2.2853113584743058e-48, 7.563688117965202e-46, 4.529527624155451e-43, 4.649046584128201e-40, 8.126828125840151e-37, 2.0874971375719548e-34, 8.392884157087444e-31, 1.0016030985163596e-27, 7.85262042808276e-24, 6.880659950908108e-22, 1.9404810784598115e-19, 2.3639800111829106e-16]"
165,8,d_6_61,Dummy,0,"[0, 0, 0.1943529351751858, 0.6576829103295713, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 17]","[1.6625862635073696e-81, 3.295328316654721e-81, 4.012794263961504e-75, 3.9056197943904574e-72, 1.048257821138533e-71, 5.430143079801519e-69, 1.42517887209224e-63, 1.3970637971735309e-62, 8.367795116511295e-58, 4.89817895413254e-56, 1.180387812850326e-52, 1.6571475030869412e-49, 1.0910819699089879e-47, 6.538668130538462e-45, 3.381804884605643e-41, 5.922532242187887e-38, 3.131324106072614e-36, 6.215432496653747e-32, 7.527504671790054e-29, 8.532405311118483e-25, 5.431286478674473e-23, 1.2821390962582751e-20, 2.1671857022736737e-17]"
166,8,d_6_62,Dummy,0,"[0, 0, 0.22670345768315567, 0.2478678364820622, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 65]","[1.5204584401032942e-81, 2.883412277072881e-81, 3.669756599535046e-75, 3.571744045461107e-72, 9.172255934962164e-72, 4.751375194826329e-69, 1.3033460548579953e-63, 1.2224308225268398e-62, 7.652465936806429e-58, 4.285906584865972e-56, 1.0328393362440352e-52, 1.4500040652010733e-49, 9.546967236703644e-48, 5.721334614221154e-45, 2.9590792740299375e-41, 5.1822157119144e-38, 2.739908592813537e-36, 5.438503434572029e-32, 6.586566587816297e-29, 7.803019930948956e-25, 4.7523756688401633e-23, 1.1218717092259908e-20, 1.8962874894894642e-17]"
167,8,d_6_63,Dummy,0,"[0, 0, 0.11109517309313979, 0.11903887112791865, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 98]","[1.044137181542196e-81, 1.8021326731705508e-81, 2.5201144726647316e-75, 2.4528067789409865e-72, 5.732659959351353e-72, 3.2134500030778636e-69, 8.950406296823686e-64, 7.640192640792748e-63, 5.255141510302654e-58, 2.678691615541232e-56, 6.45524585152522e-53, 9.062525407506707e-50, 6.456827684288305e-48, 3.869469393323595e-45, 1.849424546268711e-41, 3.2388848199465007e-38, 1.8530831469688787e-36, 3.399064646607518e-32, 4.116604117385186e-29, 5.3585521478720735e-25, 2.9702347930251024e-23, 7.619010443491461e-21, 1.2884510079839957e-17]"
